9.101666510105133057e-02,-1.962342858314514160e+00,3.919795453548431396e-01,2.366089262068271637e-02,3.517482876777648926e-01,5.465129613876342773e-01,-4.444240629673004150e-01,2.261629104614257812e-01,-2.690948843955993652e-01,-1.599927842617034912e-01,1.239009350538253784e-01,-6.958081573247909546e-02,1.889232359826564789e-02,1.328555196523666382e-01,-6.886717081069946289e-01,-2.673163115978240967e-01,-1.021129965782165527e+00,5.729869604110717773e-01,4.458578228950500488e-01,-4.565878808498382568e-01,-8.727081418037414551e-01,-1.433415710926055908e-01,1.009002476930618286e-01,-5.151412487030029297e-01,1.121093869209289551e+00,-3.660372197628021240e-01,1.898596286773681641e-01,-6.600005030632019043e-01,2.295518219470977783e-01,1.321440696716308594e+00,-1.786589920520782471e-01,-1.359372258186340332e+00,-1.551001816987991333e-01,6.291040778160095215e-01,6.837673187255859375e-01,1.809234172105789185e-01,-8.614470362663269043e-01,-6.747159957885742188e-01,6.932014822959899902e-01,8.444826006889343262e-01,1.011245369911193848e+00,1.271137148141860962e-01,1.037422642111778259e-01,1.047600507736206055e+00,8.154588937759399414e-01,-7.188834547996520996e-01,-3.147768974304199219e-02,-2.477020263671875000e+00,2.051174640655517578e-01,-5.653424859046936035e-01
2.658540010452270508e-01,-1.948019623756408691e+00,3.420559465885162354e-01,1.158626899123191833e-01,-2.004887580871582031e+00,6.422000527381896973e-01,-9.336951971054077148e-01,1.194095849990844727e+00,1.370137810707092285e+00,5.439597368240356445e-01,-9.893765449523925781e-01,-1.040500879287719727e+00,-2.826341092586517334e-01,1.112230539321899414e+00,-4.374684095382690430e-01,-5.625563859939575195e-01,-1.839784741401672363e+00,3.850604593753814697e-01,1.495271921157836914e-01,6.355828046798706055e-01,8.930876255035400391e-01,-1.042625069618225098e+00,7.409253120422363281e-01,2.406162261962890625e+00,-2.050758898258209229e-01,2.232039451599121094e+00,1.124716639518737793e+00,-1.049642324447631836e+00,7.185738086700439453e-01,-1.571108996868133545e-01,-1.043152093887329102e+00,1.106005907058715820e+00,-8.609225153923034668e-01,-1.041117668151855469e+00,9.301819801330566406e-01,-1.310223221778869629e+00,-1.731775164604187012e+00,5.407679080963134766e-01,-5.521053075790405273e-01,7.175869941711425781e-01,7.010599374771118164e-01,1.479780972003936768e-01,2.052134513854980469e+00,-7.348532676696777344e-01,-1.626122474670410156e+00,9.019383788108825684e-02,1.290698409080505371e+00,6.721267700195312500e-01,-1.570837199687957764e-01,-8.700791597366333008e-01
6.682062149047851562e-01,-2.861141860485076904e-01,-1.062488794326782227e+00,-7.687185704708099365e-02,-1.275578439235687256e-01,4.256531298160552979e-01,-2.354153990745544434e-01,2.954290211200714111e-01,-5.467401444911956787e-02,2.533574104309082031e-01,-1.110072508454322815e-01,1.529499292373657227e-01,-4.553056061267852783e-01,-3.295043706893920898e-01,1.807636916637420654e-01,2.644126117229461670e-01,3.340294063091278076e-01,-5.460541248321533203e-01,8.393561840057373047e-01,-7.426557689905166626e-02,5.734219774603843689e-02,-1.097552627325057983e-01,-1.500828862190246582e-01,-3.203309774398803711e-01,1.033730134367942810e-01,-4.475466161966323853e-02,-1.522721797227859497e-01,-2.598549425601959229e-01,-1.680857986211776733e-01,7.187708616256713867e-01,-1.873980648815631866e-02,1.747526675462722778e-01,2.506823539733886719e-01,-1.992970407009124756e-01,6.933435797691345215e-02,6.115796566009521484e-01,2.077804654836654663e-01,-3.261232674121856689e-01,2.099712789058685303e-01,4.377668201923370361e-01,7.210501432418823242e-01,-1.321055650711059570e+00,-3.585904538631439209e-01,-8.125646412372589111e-02,3.488664925098419189e-01,-1.545752584934234619e-01,5.475303530693054199e-01,-3.561245799064636230e-01,1.874885708093643188e-01,3.376320004463195801e-01
1.654761433601379395e-01,1.981673091650009155e-01,4.720035195350646973e-01,-3.172689974308013916e-01,-3.549891710281372070e-01,1.166947603225708008e+00,-3.387395441532135010e-01,2.953302562236785889e-01,-3.329516053199768066e-01,1.044583991169929504e-01,1.503413468599319458e-01,-6.004208326339721680e-01,-2.383617460727691650e-01,-1.308896899223327637e+00,4.944095015525817871e-01,5.010877847671508789e-01,1.431092023849487305e-01,-6.372123211622238159e-02,1.378096789121627808e-01,-1.726374328136444092e-01,4.545063376426696777e-01,-4.049226045608520508e-01,-1.054744482040405273e+00,1.587860584259033203e+00,1.131898403167724609e+00,2.895924746990203857e-01,3.778672218322753906e-01,-9.299649000167846680e-01,6.227308511734008789e-01,-2.526516616344451904e-01,1.780288368463516235e-01,4.385833144187927246e-01,-4.752929806709289551e-01,-7.532506585121154785e-01,-2.772606611251831055e-01,2.076261788606643677e-01,5.846272706985473633e-01,-6.644897460937500000e-01,-6.269638985395431519e-02,8.845961093902587891e-01,4.422084391117095947e-01,-1.414546132087707520e+00,-1.980362683534622192e-01,-5.616846680641174316e-01,1.195914745330810547e+00,-1.674309670925140381e-01,-2.526276409626007080e-01,-9.272227883338928223e-01,4.555894136428833008e-01,1.134502887725830078e+00
6.081309914588928223e-02,-1.300746798515319824e+00,1.401088833808898926e-01,-4.805451929569244385e-01,-2.234946727752685547e+00,8.119674921035766602e-01,-1.720524311065673828e+00,2.653492987155914307e-01,-3.778401315212249756e-01,8.189701437950134277e-01,4.750523567199707031e-01,-9.182784557342529297e-01,4.073123335838317871e-01,-4.577307105064392090e-01,9.882915019989013672e-02,9.653629660606384277e-01,-1.198741912841796875e+00,5.292265415191650391e-01,4.150813817977905273e-01,-1.020278096199035645e+00,-1.830943346023559570e+00,-6.670201420783996582e-01,-4.923708438873291016e-01,-2.356602400541305542e-01,4.043868184089660645e-01,4.971647262573242188e-01,5.611119866371154785e-01,1.245591163635253906e+00,2.186799235641956329e-02,8.026467561721801758e-01,-5.026976764202117920e-02,1.518935561180114746e-01,5.230984091758728027e-01,-1.184157371520996094e+00,2.326065778732299805e+00,-8.043459057807922363e-02,-1.090654134750366211e+00,1.172665596008300781e+00,-6.534968614578247070e-01,5.788593292236328125e-01,-7.820795774459838867e-01,-1.075535416603088379e+00,1.097677946090698242e+00,9.912133216857910156e-01,-7.505428791046142578e-01,-9.849503040313720703e-01,-7.508817911148071289e-01,-6.043107509613037109e-01,4.024949371814727783e-01,-1.530202031135559082e-01
1.242117062211036682e-01,-3.535696268081665039e-01,4.058906063437461853e-02,6.135838627815246582e-01,-1.059063673019409180e+00,1.308933615684509277e+00,-1.464125156402587891e+00,1.074517846107482910e+00,-6.529395580291748047e-01,2.537596225738525391e-02,3.199270963668823242e-01,-1.252125054597854614e-01,2.791439294815063477e-01,7.849991917610168457e-01,-6.047146394848823547e-02,3.700644969940185547e-01,-1.632484495639801025e-01,4.467386305332183838e-01,4.637227356433868408e-01,-2.977247238159179688e-01,5.578383207321166992e-01,-1.366071224212646484e+00,6.541121602058410645e-01,-1.056501746177673340e+00,-6.180960536003112793e-01,-2.914527952671051025e-01,-1.250396251678466797e+00,-1.095402479171752930e+00,-6.093577668070793152e-02,7.925232052803039551e-01,5.875452235341072083e-02,-4.000554382801055908e-01,6.477198749780654907e-02,-1.186600103974342346e-01,-2.173267602920532227e+00,7.883502840995788574e-01,-8.429820537567138672e-01,-1.140468940138816833e-01,1.230211734771728516e+00,1.130762457847595215e+00,-6.651363968849182129e-01,2.432591170072555542e-01,9.496610164642333984e-01,-1.253258824348449707e+00,4.734309613704681396e-01,7.227517962455749512e-01,5.901268720626831055e-01,-9.709355831146240234e-01,7.777854800224304199e-01,4.351658821105957031e-01
9.119617938995361328e-01,-6.369593739509582520e-01,-7.558581829071044922e-01,-2.926054596900939941e-01,-9.877573251724243164e-01,8.851356506347656250e-01,-1.345907688140869141e+00,2.129336148500442505e-01,4.459128975868225098e-01,2.758506238460540771e-01,4.886664748191833496e-01,-5.913376212120056152e-01,-6.404130160808563232e-02,-8.522198200225830078e-01,-4.751819968223571777e-01,4.365822076797485352e-01,-1.157057046890258789e+00,4.136128425598144531e-01,2.499654442071914673e-01,-7.311521470546722412e-02,-6.721268594264984131e-02,4.399922490119934082e-01,-2.993483543395996094e-01,1.520230472087860107e-01,9.278292059898376465e-01,6.144958734512329102e-01,5.162723734974861145e-02,3.203873932361602783e-01,7.378568649291992188e-01,3.966781198978424072e-01,-2.793856859207153320e-01,-8.329869508743286133e-01,2.154497057199478149e-01,4.142899215221405029e-01,1.105570793151855469e+00,4.848521947860717773e-01,-6.879186034202575684e-01,4.068509489297866821e-02,7.800302505493164062e-01,1.030409574508666992e+00,2.372399270534515381e-01,-4.426426887512207031e-01,1.159116029739379883e+00,-1.105169430375099182e-01,-9.388812631368637085e-02,-4.342355132102966309e-01,7.483052015304565430e-01,1.509189512580633163e-02,1.407106518745422363e-01,1.908358484506607056e-01
1.172496303915977478e-01,8.708165585994720459e-02,2.811023890972137451e-01,5.187889337539672852e-01,-1.919047534465789795e-01,7.279049605131149292e-04,-2.966522276401519775e-01,5.807256698608398438e-01,6.806778162717819214e-02,7.373576164245605469e-01,-2.926780581474304199e-01,-5.936578512191772461e-01,-5.506060123443603516e-01,5.735316872596740723e-02,-9.466841220855712891e-01,1.069178342819213867e+00,-1.124403357505798340e+00,4.887838363647460938e-01,-2.612023651599884033e-01,7.832591235637664795e-02,9.039629101753234863e-01,-1.436147212982177734e+00,3.255121111869812012e-01,6.840393692255020142e-02,-4.995326399803161621e-01,9.161761999130249023e-01,-4.349645078182220459e-01,-2.221280574798583984e+00,5.791832208633422852e-01,4.300462007522583008e-01,8.807356357574462891e-01,-6.875925064086914062e-01,5.416278243064880371e-01,-1.046418786048889160e+00,-8.016234040260314941e-01,1.625779122114181519e-01,-4.784075319766998291e-01,3.860549926757812500e-01,8.061767220497131348e-01,-6.659600883722305298e-02,-2.552958577871322632e-02,5.491839647293090820e-01,8.497563004493713379e-01,-1.083338737487792969e+00,7.900773733854293823e-02,-7.105700969696044922e-01,4.272652789950370789e-02,-1.406129356473684311e-02,-4.447634220123291016e-01,-5.170137882232666016e-01
-9.137194752693176270e-01,6.513116359710693359e-01,-6.431732177734375000e-01,-1.369726359844207764e-01,-8.793106675148010254e-01,9.285734891891479492e-01,-6.623089313507080078e-02,-2.900563776493072510e-01,-1.174407958984375000e+00,-3.370216116309165955e-02,4.753495752811431885e-01,2.829967439174652100e-01,-5.621610879898071289e-01,-7.754192352294921875e-01,-3.830234706401824951e-01,1.998704910278320312e+00,5.031067132949829102e-02,6.721418499946594238e-01,1.512681484222412109e+00,3.069424629211425781e-01,9.648162126541137695e-01,-2.175539284944534302e-01,2.545455992221832275e-01,3.318085670471191406e-01,6.273424625396728516e-01,2.773197591304779053e-01,-4.398137331008911133e-01,-1.693048596382141113e+00,1.753328740596771240e-01,5.293060541152954102e-01,8.642790317535400391e-01,3.361498117446899414e-01,1.141516447067260742e+00,2.311177998781204224e-01,-4.388385713100433350e-01,8.527907729148864746e-01,4.099205136299133301e-01,-9.299051761627197266e-01,1.623592734336853027e+00,9.493638575077056885e-02,-1.935404837131500244e-01,-9.322131276130676270e-01,-5.776308774948120117e-01,4.176344275474548340e-01,1.614577651023864746e+00,6.891114711761474609e-01,-2.338995188474655151e-01,-1.553993940353393555e+00,-5.606193542480468750e-01,-2.397101968526840210e-01
-5.650371909141540527e-01,3.480780422687530518e-01,8.543934822082519531e-01,3.052185177803039551e-01,7.283773422241210938e-01,-8.830791711807250977e-01,3.330421447753906250e-02,1.780184030532836914e+00,-6.591624617576599121e-01,7.174204587936401367e-01,-5.981153249740600586e-01,-1.598080694675445557e-01,1.144992351531982422e+00,-6.648625731468200684e-01,6.844211816787719727e-01,-3.994272053241729736e-01,-2.925385534763336182e-02,2.407783746719360352e+00,5.772823095321655273e-01,-8.005836009979248047e-01,9.238998591899871826e-02,-4.732149839401245117e-01,-3.595073223114013672e-01,-2.636009454727172852e-01,2.446917295455932617e-01,5.808643102645874023e-01,-6.109596490859985352e-01,-1.779611408710479736e-01,-1.933957077562808990e-02,2.438383251428604126e-01,1.585708856582641602e+00,1.146653056144714355e+00,-1.640544980764389038e-01,-5.918630957603454590e-01,1.955965876579284668e+00,6.489828228950500488e-03,-1.736264228820800781e-01,-1.157216668128967285e+00,-7.247618436813354492e-01,-9.723975658416748047e-01,-5.184874534606933594e-01,1.420476734638214111e-01,2.001667261123657227e+00,-8.702781796455383301e-02,2.502597093582153320e+00,-1.218938708305358887e+00,-8.276113271713256836e-01,5.035618543624877930e-01,-1.619245529174804688e+00,2.565510571002960205e-01
7.021239995956420898e-01,-1.020140886306762695e+00,4.832667708396911621e-01,4.978805184364318848e-01,4.521011114120483398e-01,9.488323926925659180e-01,2.002651803195476532e-03,3.014493286609649658e-01,4.591892659664154053e-01,-4.752441942691802979e-01,-2.029550552368164062e+00,4.635167419910430908e-01,-1.755688428878784180e+00,5.689038634300231934e-01,-1.364982843399047852e+00,6.305848360061645508e-01,-6.163523793220520020e-01,-2.232009023427963257e-01,-1.133122071623802185e-01,1.071757748723030090e-01,2.837357819080352783e-01,-1.831676721572875977e+00,1.322704315185546875e+00,1.480353593826293945e+00,5.193450450897216797e-01,5.204129815101623535e-01,1.024943828582763672e+00,-1.080130100250244141e+00,1.166898310184478760e-01,-5.342009067535400391e-01,4.853728711605072021e-01,-1.209965825080871582e+00,8.910516649484634399e-02,-1.313500881195068359e+00,9.672079682350158691e-01,3.548999130725860596e-01,-2.170352697372436523e+00,-5.347120761871337891e-01,-2.983361482620239258e-02,-3.274354934692382812e-01,9.838278889656066895e-01,-7.773433923721313477e-01,1.598449110984802246e+00,-8.177106082439422607e-02,6.897910684347152710e-02,-2.469753324985504150e-01,4.430125951766967773e-01,-8.187156915664672852e-01,-1.531186938285827637e+00,-4.589212536811828613e-01
6.441308856010437012e-01,-1.130299568176269531e+00,2.893342077732086182e-01,4.709372222423553467e-01,2.480481117963790894e-01,4.766627252101898193e-01,-4.717481434345245361e-01,-2.198322266340255737e-01,-2.737153172492980957e-01,-4.897044301033020020e-01,-1.220269203186035156e-01,-5.472208857536315918e-01,-1.515054106712341309e+00,1.360723525285720825e-01,-7.058472633361816406e-01,9.401288032531738281e-01,2.817751467227935791e-01,-4.739705622196197510e-01,7.163793444633483887e-01,-5.672477483749389648e-01,-2.857226431369781494e-01,-8.513956665992736816e-01,4.792047739028930664e-01,6.996166706085205078e-01,8.849110007286071777e-01,7.213566303253173828e-01,3.094012737274169922e-01,-1.236926794052124023e+00,-5.463861823081970215e-01,-3.903461694717407227e-01,-9.909010678529739380e-02,-3.081578016281127930e-01,2.904750406742095947e-01,-1.153251528739929199e-01,-3.754945844411849976e-02,8.543253540992736816e-01,-6.085958480834960938e-01,-3.697906136512756348e-01,-1.541910022497177124e-01,5.262196063995361328e-01,1.030206799507141113e+00,1.055852249264717102e-01,2.182268053293228149e-01,-5.169260501861572266e-01,5.248965024948120117e-01,-6.028374433517456055e-01,-2.397948354482650757e-01,-9.757291078567504883e-01,-8.610697388648986816e-01,-7.838211655616760254e-01
-2.812716364860534668e-01,-9.201956987380981445e-01,4.996959269046783447e-01,-8.538154959678649902e-01,-7.839578986167907715e-01,1.119269609451293945e+00,-3.420845866203308105e-01,-4.138539135456085205e-01,1.850112557411193848e+00,4.312396049499511719e-03,7.645642757415771484e-02,-1.710255980491638184e+00,8.980922698974609375e-01,1.839453577995300293e+00,-1.303547322750091553e-01,-3.459300696849822998e-01,-1.648270606994628906e+00,-6.257880330085754395e-01,5.753591656684875488e-01,1.027164578437805176e+00,3.494167327880859375e-01,-8.789438605308532715e-01,5.817421674728393555e-01,-5.743908286094665527e-01,2.787654399871826172e-01,8.491333127021789551e-01,1.253901600837707520e+00,-1.466104149818420410e+00,-1.713328242301940918e+00,-4.299413263797760010e-01,-4.546135067939758301e-01,-1.773924469947814941e+00,5.230268239974975586e-01,4.792660176753997803e-01,1.881172180175781250e+00,-1.104684472084045410e+00,-1.242923066020011902e-01,-1.981733441352844238e+00,-1.437557816505432129e+00,-1.773948907852172852e+00,-3.777264952659606934e-01,-1.770821660757064819e-01,8.484227061271667480e-01,-1.428463906049728394e-01,2.299216836690902710e-01,4.164712131023406982e-01,-3.629030883312225342e-01,2.063277721405029297e+00,1.906932741403579712e-01,-6.515287160873413086e-01
7.227465510368347168e-01,-1.074678659439086914e+00,1.094515442848205566e+00,-2.952923476696014404e-01,-7.777840495109558105e-01,-1.700113296508789062e+00,-6.660801768302917480e-01,9.706099629402160645e-01,1.039686650037765503e-01,-1.035725355148315430e+00,9.280923604965209961e-01,-4.701165854930877686e-01,7.090138196945190430e-01,9.791368991136550903e-02,2.004495710134506226e-01,-7.640131562948226929e-02,1.291912142187356949e-02,-3.389740586280822754e-01,8.642567396163940430e-01,6.218976974487304688e-01,6.238680705428123474e-02,-8.316297531127929688e-01,1.787670701742172241e-01,8.845895528793334961e-01,-5.657307058572769165e-02,2.017140686511993408e-01,7.529367804527282715e-01,-1.789065897464752197e-01,-2.210805937647819519e-02,1.440196514129638672e+00,-3.916392922401428223e-01,-4.355422407388687134e-02,-6.058856248855590820e-01,-3.502243459224700928e-01,3.420009911060333252e-01,-6.465387940406799316e-01,-7.452850341796875000e-01,-2.410652786493301392e-01,-9.078826010227203369e-02,-1.462918519973754883e+00,1.795790940523147583e-01,-2.240417301654815674e-01,1.516819596290588379e+00,-4.421119987964630127e-01,-1.957091689109802246e-01,5.277355760335922241e-02,2.164753824472427368e-01,-1.669217199087142944e-01,-2.454718500375747681e-01,-8.093701004981994629e-01
-2.916143536567687988e-01,-6.580084562301635742e-02,-1.483156532049179077e-01,3.470297455787658691e-01,-2.961433827877044678e-01,1.776171088218688965e+00,-3.372073173522949219e-01,-3.362580239772796631e-01,-2.844415605068206787e-01,1.385701447725296021e-01,4.214302897453308105e-01,-1.045517086982727051e+00,-6.249919533729553223e-01,-9.812698960304260254e-01,-3.747485280036926270e-01,1.583888083696365356e-01,-1.234689205884933472e-01,1.007122278213500977e+00,5.898928642272949219e-01,-2.466779053211212158e-01,1.259892582893371582e-01,-3.763409852981567383e-01,-1.104927137494087219e-01,-2.236396521329879761e-01,2.112320810556411743e-01,7.264841198921203613e-01,-7.863578796386718750e-01,-1.012639522552490234e+00,-1.233349815011024475e-01,-1.811099946498870850e-01,1.677846193313598633e+00,-1.228198707103729248e-01,4.763857424259185791e-01,-7.957519888877868652e-01,-9.578576087951660156e-01,9.016717076301574707e-01,-1.603700667619705200e-01,-2.139954864978790283e-01,6.614061594009399414e-01,8.300570845603942871e-01,1.049462854862213135e-01,-6.614811420440673828e-01,4.976705014705657959e-01,9.954640269279479980e-02,1.016542434692382812e+00,-6.276686191558837891e-01,6.790178418159484863e-01,-1.306477189064025879e+00,-7.817800045013427734e-01,2.508476972579956055e-01
